Frame PAW    isLEFT      WHEEL
 878       0.0000 0      +0.0000
 879       0.0000 0      +0.0000
 880       0.0000 0      +0.0000
 881       0.0000 0      +0.0000
 882       0.0000 0      +0.0000
 883       0.0000 0      +0.0000
 884       0.0000 0      +0.0000
 885       0.0000 0      +0.0000
 886       0.0000 0      +0.0000
 887       0.0000 0      +0.0000
 888       0.0000 0      +0.0000
 889       0.0000 0      +0.0000
 890       0.0000 0      +0.0000
 891       0.0000 0      +0.0000
 892       0.3293 1      +0.0000
 893       2.5217 1      +0.0000
 894       1.6221 1      +0.0000
 895       0.5257 1      +0.0000
 896       0.0000 0      +0.0000
 897       0.0000 0      +0.0000
 898       0.0000 0      +0.0000
 899       0.0000 0      +0.0000
 900       0.0000 0      +0.0000
 901       0.0000 0      +0.0000
 902       0.0000 0      +0.0000
 903       0.0000 0      +0.0000
 904       0.0000 0      +0.0000
 905       0.0000 0      +0.0000
 906       0.0000 0      +0.0000
 907       0.0000 0      +0.0000
 908       0.1998 1      +0.0000
 909       0.1489 1      +0.0000
 910       0.0000 0      +0.0000
 911       0.0000 0      +0.0000
 912       0.0000 0      +0.0000
 913       0.0000 0      +0.0000
 914       0.1056 1      +0.0000
 915       0.0000 0      +0.0000
 916       0.0000 0      +0.0000
 917       0.0000 0      +0.0000
 918       0.0000 0      +0.0000
 919       0.1970 1      +0.0000
 920       0.2752 1      +0.0000
 921       0.2926 1      +0.0000
 922       0.1790 1      +0.0000
 923       0.1488 1      +0.0000
 924       0.3080 1      +0.0000
 925       0.4714 1      +0.0000
 926       0.3571 1      +0.0000
 927       0.1609 1      +0.0000
 928       0.0873 1      +0.0000
 929       0.1939 1      +0.0000
 930       0.5087 1      +0.0000
 931       1.3251 1      +0.0000
 932       1.3285 1      +0.0000
 933       0.9210 1      +0.0000
 934       0.5936 1      +0.0000
 935       0.3265 1      +0.0000
 936       0.3132 1      +0.0000
 937       0.3741 1      +0.0000
 938       0.8165 1      +0.0000
 939       1.2509 1      +0.0000
 940       1.8284 1      +0.0000
 941       1.7604 1      +0.0000
 942       0.8710 1      +0.0000
 943       0.5469 1      +0.0000
 944       0.2492 1      +0.0000
 945       0.1996 1      +0.0000
 946       0.2869 1      +0.0000
 947       0.2733 1      +0.0000
 948       0.5335 1      +0.0000
 949       0.6895 1      +0.0000
 950       0.4091 1      +0.0000
 951       0.2136 1      +0.0000
 952       0.4649 1      +0.0000
 953       0.4534 1      +0.0000
 954       0.3904 1      +0.0000
 955       0.3979 1      +0.0000
 956       1.1308 1      +0.0000
 957       0.4648 1      +0.0000
 958       0.4663 1      +0.0000
 959       0.3546 1      +0.0000
 960       0.0000 0      +0.0000
 961       0.9091 1      +0.0000
 962       2.8996 1      +0.0000
 963       2.0027 1      +0.0000
 964       0.5320 1      +0.0000
 965       0.2757 1      +0.0000
 966       0.2013 1      +0.0000
 967       0.2264 1      +0.0000
 968       0.4161 1      +0.0000
 969       1.5493 1      +0.0000
 970       7.0783 1      +0.0000
 971       1.3540 1      +0.0000
 972      14.4283 1      +0.0000
 973      13.9816 1      +0.0000
 974       5.0969 1      +0.0000
 975       0.5788 1      +0.0000
 976       1.8717 1      +0.0000
 977       1.3283 1      +0.0000
 978       1.0818 1      +0.0000
 979       2.2338 1      +0.0000
 980       1.4978 1      +0.0000
 981       0.8721 1      +0.0000
 982       2.0071 1      +0.0000
 983       0.8606 1      +0.0000
 984       0.3587 1      +0.0000
 985       0.3981 1      +0.0000
 986       0.0000 0      +0.0000
 987       0.0000 0      +0.0000
 988       0.0000 0      +0.0000
 989       0.0000 0      +0.0000
 990       0.0000 0      +0.0000
 991       0.0000 0      +0.0000
 992       0.0000 0      +0.0000
 993       0.0000 0      +0.0000
 994       0.0000 0      +0.0000
 995       0.0000 0      +0.0000
 996       0.0000 0      +0.0000
 997       0.0000 0      +0.0000
 998       0.0000 0      +0.0000
 999       0.0000 0      +0.0000
1000       0.0000 0      +0.0000
1001       0.0000 0      +0.0000
1002       0.0000 0      +0.0000
1003       0.0000 0      +0.0000
1004       0.0000 0      +0.0000
1005       0.0000 0      +0.0000
1006       0.0000 0      +0.0000
1007       0.0000 0      +0.0000
1008       0.0000 0      +0.0000
1009       0.0000 0      +0.0000
1010       0.0000 0      +0.0000
1011       0.0000 0      +0.0000
1012       0.0000 0      +0.0000
1013       0.0000 0      +0.0000
1014       0.0000 0      +0.0000
1015       0.0000 0      +0.0000
1016       0.0000 0      +0.0000
1017       0.0000 0      +0.0000
1018       0.0000 0      +0.0000
1019       0.0000 0      +0.0000
1020       0.0000 0      +0.0000
1021       0.0000 0      +0.0000
1022       0.0000 0      +0.0000
1023       0.0000 0      +0.0000
1024       0.0000 0      +0.0000
1025       0.0000 0      +0.0000
1026       0.0000 0      +0.0000
1027       0.0000 0      +0.0000
1028       0.0000 0      +0.0000
1029       0.0000 0      +0.0000
1030       0.0000 0      +0.0000
1031       0.0000 0      +0.0000
1032       0.0000 0      +0.0000
1033       0.0000 0      +0.0000
1034       0.0000 0      +0.0000
1035       0.0000 0      +0.0000
1036       0.0000 0      +0.0000
1037       0.0000 0      +0.0000
1038       0.0000 0      +0.0000
1039       0.0000 0      +0.0000
1040       0.0000 0      +0.0000
1041       0.0000 0      +0.0000
1042       0.0000 0      +0.0000
1043       0.0000 0      +0.0000
1044       0.0000 0      +0.0000
1045       0.0000 0      +0.0000
1046       0.0000 0      +0.0000
1047       0.0000 0      +0.0000
1048       0.0000 0      +0.0000
1049       0.0000 0      +0.0000
1050       0.0000 0      +0.0000
1051       0.0000 0      +0.0000
1052       0.0000 0      +0.0000
1053       0.0000 0      +0.0000
1054       0.0000 0      +0.0000
1055       0.0000 0      +0.0000
1056       0.0000 0      +0.0000
1057       0.0000 0      +0.0000
1058       0.0000 0      +0.0000
1059       0.0000 0      +0.0000
1060       0.0000 0      +0.0000
1061       0.0000 0      +0.0000
1062       0.0000 0      +0.0000
1063       0.0000 0      +0.0000
1064       0.0000 0      +0.0000
1065       0.0000 0      +0.0000
1066       0.0000 0      +0.0000
1067       0.0000 0      +0.0000
1068       0.0000 0      +0.0000
1069       0.0000 0      +0.0000
1070       0.0000 0      +0.0000
1071       0.0000 0      +0.0000
1072       0.0000 0      +0.0000
1073       0.0000 0      +0.0000
1074       0.0000 0      +0.0000
1075       0.0000 0      +0.0000
1076       0.0000 0      +0.0000
1077       0.0000 0      +0.0000
1078       0.0000 0      +0.0000
1079       0.0000 0      +0.0000
1080       0.0000 0      +0.0000
1081       0.0000 0      +0.0000
1082       0.0000 0      +0.0000
1083       0.0000 0      +0.0000
1084       0.0000 0      +0.0000
1085       0.0000 0      +0.0000
1086       0.0000 0      +0.0000
1087       0.0000 0      +0.0000
1088       0.0000 0      +0.0000
1089       0.0000 0      +0.0000
1090       0.0000 0      +0.0000
1091       0.0000 0      +0.0000
1092       0.0000 0      +0.0000
1093       0.0000 0      +0.0000
1094       0.0000 0      +0.0000
1095       0.0000 0      +0.0000
1096       0.0000 0      +0.0000
1097       0.0000 0      +0.0000
1098       0.0000 0      +0.0000
1099       0.0000 0      +0.0000
1100       0.0000 0      +0.0000
1101       0.0000 0      +0.0000
1102       0.0000 0      +0.0000
1103       0.0000 0      +0.0000
1104       0.0000 0      +0.0000
1105       0.0000 0      +0.0000
1106       0.0000 0      +0.0000
1107       0.0000 0      +0.0000
1108       0.0000 0      +0.0000
1109       0.0000 0      +0.0000
1110       0.0000 0      +0.0000
1111       0.1446 1      +0.0000
1112       0.2008 1      +0.0000
1113       0.0458 0      +0.0000
1114       0.1101 1      +0.0000
1115       0.1220 1      +0.0000
1116       0.0643 1      +0.0000
1117       0.0000 0      +0.0000
1118       0.0000 0      +0.0000
1119       0.0000 0      +0.0000
1120       0.0000 0      +0.0000
1121       0.0000 0      +0.0000
1122       0.0000 0      +0.0000
1123       0.0000 0      +0.0000
1124       0.0248 1      +0.0000
1125       0.0000 0      +0.0000
1126       0.0000 0      +0.0000
1127       0.0000 0      +0.0000
1128       0.0000 0      +0.0000
1129       0.0000 0      +0.0000
1130       0.0000 0      +0.0000
1131       0.0000 0      +0.0000
1132       0.0000 0      +0.0000
1133       0.0000 0      +0.0000
1134       0.0000 0      +0.0000
1135       0.0000 0      +0.0000
1136       0.0000 0      +0.0000
1137       0.0000 0      +0.0000
1138       0.0000 0      +0.0000
1139       0.0000 0      +0.0000
1140       0.0000 0      +0.0000
1141       0.0000 0      +0.0000
1142       0.0000 0      +0.0000
1143       0.0000 0      +0.0000
1144       0.0000 0      +0.0000
1145       0.0000 0      +0.0000
1146       0.0000 0      +0.0000
1147       0.5926 1      +0.0000
1148       0.3894 1      +0.0000
1149       0.4002 1      +0.0000
1150       0.2696 1      +0.0000
1151       0.0000 0      +0.0000
1152       0.0000 0      +0.0000
1153       0.0000 0      +0.0000
1154       0.0000 0      +0.0000
1155       0.0000 0      +0.0000
1156       0.0000 0      +0.0000
1157       0.0000 0      +0.0000
1158       0.0000 0      +0.0000
1159       0.0000 0      +0.0000
1160       0.0000 0      +0.0000
1161       0.2363 1      +0.0000
1162       0.2200 1      +0.0000
1163       0.0000 0      +0.0000
1164       0.0000 0      +0.0000
1165       0.0000 0      +0.0000
1166       0.0000 0      +0.0000
1167       0.0000 0      +0.0000
1168       0.0000 0      +0.0000
1169       0.0000 0      +0.0000
1170       0.0000 0      +0.0000
1171       0.0000 0      +0.0000
1172       0.0000 0      +0.0000
1173       0.0000 0      +0.0000
1174       0.0000 0      +0.0000
1175       0.0000 0      +0.0000
1176       0.0000 0      +0.0000
1177       0.0000 0      +0.0000
1178       0.0000 0      +0.0000
1179       0.0000 0      +0.0000
1180       0.0000 0      +0.0000
1181       0.0000 0      +0.0000
1182       0.0000 0      +0.0000
1183       0.0000 0      +0.0000
1184       0.0000 0      +0.0000
1185       0.0000 0      +0.0000
1186       0.0000 0      +0.0000
1187       0.0000 0      +0.0000
1188       0.0000 0      +0.0000
1189       0.0000 0      +0.0000
1190       0.0000 0      +0.0000
1191       0.0000 0      +0.0000
1192       0.0000 0      +0.0000
1193       0.0000 0      +0.0000
1194       0.0000 0      +0.0000
1195       0.0000 0      +0.0000
1196       0.0000 0      +0.0000
1197       0.0000 0      +0.0000
1198       0.0000 0      +0.0000
1199       0.0000 0      +0.0000
1200       0.0000 0      +0.0000
1201       0.0000 0      +0.0000
1202       0.0000 0      +0.0000
1203       0.0000 0      +0.0000
1204       0.0000 0      +0.0000
1205       0.0000 0      +0.0000
1206       0.0000 0      +0.0000
1207       0.0000 0      +0.0000
1208       0.0000 0      +0.0000
1209       0.0000 0      +0.0000
1210       0.0000 0      +0.0000
1211       0.0000 0      +0.0000
1212       0.0000 0      +0.0000
1213       0.0000 0      +0.0000
1214       0.0000 0      +0.0000
1215       0.0000 0      +0.0000
1216       0.0000 0      +0.0000
1217       0.0000 0      +0.0000
1218       0.0000 0      +0.0000
1219       0.0000 0      +0.0000
1220       0.0000 0      +0.0000
1221       0.0000 0      +0.0000
1222       0.0000 0      +0.0000
1223       0.0000 0      +0.0000
1224       0.0000 0      +0.0000
1225       0.0000 0      +0.0000
1226       0.0000 0      +0.0000
1227       0.0000 0      +0.0000
1228       0.0000 0      +0.0000
1229       0.0000 0      +0.0000
1230       0.0000 0      +0.0000
1231       0.0000 0      +0.0000
1232       0.0000 0      +0.0000
1233       0.0000 0      +0.0000
1234       0.0000 0      +0.0000
1235       0.0000 0      +0.0000
1236       0.0000 0      +0.0000
1237       0.0000 0      +0.0000
1238       0.0000 0      +0.0000
1239       0.0000 0      +0.0000
1240       0.0000 0      +0.0000
1241       0.0000 0      +0.0000
1242       0.0000 0      +0.0000
1243       0.0000 0      +0.0000
1244       0.0000 0      +0.0000
1245       0.0000 0      +0.0000
1246       0.0000 0      +0.0000
1247       0.0000 0      +0.0000
1248       0.0000 0      +0.0000
1249       0.0000 0      +0.0000
1250       0.0000 0      +0.0000
1251       0.0000 0      +0.0000
1252       0.0000 0      +0.0000
1253       0.0000 0      +0.0000
1254       0.0000 0      +0.0000
1255       0.0000 0      +0.0000
1256       0.0000 0      +0.0000
1257       0.0000 0      +0.0000
1258       0.0000 0      +0.0000
1259       0.0000 0      +0.0000
1260       0.0000 0      +0.0000
1261       0.0000 0      +0.0000
1262       0.0000 0      +0.0000
1263       0.0000 0      +0.0000
1264       0.0000 0      +0.0000
1265       0.0000 0      +0.0000
1266       0.0000 0      +0.0000
1267       0.5003 1      +0.0000
1268       0.4871 1      +0.0000
1269       0.3948 1      +0.0000
1270       0.1307 1      +0.0000
1271       0.5286 1      +0.0000
1272       0.9939 1      +0.0000
1273       2.0838 1      +0.0000
1274       7.2063 0      +0.0000
1275      10.3879 0      +0.0000
1276      14.5655 1      +0.0000
1277      12.5704 1      +0.0000
1278       9.8757 1      +0.0000
1279      10.2331 1      +0.0000
1280       7.6307 1      +0.0000
1281       5.2349 1      +0.0000
1282       2.8106 1      +0.0000
1283       1.2269 1      +0.0000
1284       1.2390 1      +0.0000
1285       2.7185 1      +0.0000
1286       1.3540 1      +0.0000
1287       0.6826 1      +0.0000
1288       0.7246 1      +0.0000
1289       0.0000 0      +0.0000
1290       0.0000 0      +0.0000
1291       1.7076 1      +0.0000
1292      15.5456 1      +0.0000
1293      16.7068 1      +0.0000
1294       2.4761 1      +0.0000
1295       1.6873 1      +0.0000
1296       7.6481 1      +0.0000
1297       3.5955 1      +0.0000
1298       5.8933 1      +0.0000
1299      12.4180 1      +0.0000
1300       7.4529 1      +0.0000
1301       1.3746 1      +0.0000
1302       0.3723 1      +0.0000
1303       4.0828 1      +0.0000
1304       9.4624 1      +0.0000
1305      12.5169 1      +0.0000
1306       5.4274 1      +0.0000
1307       0.0000 0      +0.0000
1308       0.0000 0      +0.0000
1309      12.8992 1      +0.0000
1310       5.9375 1      +0.0000
1311       0.6519 1      +0.0000
1312       0.2795 1      +0.0000
1313       0.0000 0      +0.0000
1314       0.0000 0      +0.0000
1315       0.0000 0      +0.0000
1316       1.6125 1      +0.0000
1317       5.5320 1      +0.0000
1318      13.9472 1      +0.0000
1319       7.4351 1      +0.0000
1320       0.1882 1      +0.0000
1321       4.0911 1      +0.0000
1322       7.8739 1      +0.0000
1323      10.5387 1      +0.0000
1324       3.6464 1      +0.0000
1325       0.5102 1      +0.0000
1326       0.2429 1      +0.0000
1327       0.2138 1      +0.0000
1328       0.0000 0      +0.0000
1329       0.0000 0      +0.0000
1330       0.0000 0      +0.0000
1331       0.8605 1      +0.0000
1332       1.5903 1      +0.0000
1333       2.8771 1      +0.0000
1334       3.1633 1      +0.0000
1335       0.6671 1      +0.0000
1336       0.0000 0      +0.0000
1337       3.2379 1      +0.0000
1338       0.2682 1      +0.0000
1339       0.3000 1      +0.0000
1340       0.0000 0      +0.0000
1341       0.0000 0      +0.0000
1342       0.0000 0      +0.0000
1343       0.0000 0      +0.0000
1344       0.0000 0      +0.0000
1345       0.3437 1      +0.0000
1346       0.9247 0      +0.0000
1347       1.5467 0      +0.0000
1348       3.2434 1      +0.0000
1349       1.5959 0      +0.0000
1350       0.0000 0      +0.0000
1351       2.8742 1      +0.0000
1352       0.2840 1      +0.0000
1353       0.3038 1      +0.0000
1354       0.6271 1      +0.0000
1355       0.8826 1      +0.0000
1356       0.3351 1      +0.0000
1357       0.0000 0      +0.0000
1358       0.0000 0      +0.0000
1359       0.0911 1      +0.0000
1360       1.3318 0      +0.0000
1361       3.0758 0      +0.0000
1362       3.6006 0      +0.0000
1363       0.5780 1      +0.0000
1364      11.0395 1      +0.0000
1365       0.4742 1      +0.0000
1366       0.3203 1      +0.0000
1367       0.1924 1      +0.0000
1368       0.1116 1      +0.0000
1369       0.0000 0      +0.0000
1370       0.0000 0      +0.0000
1371       0.0000 0      +0.0000
1372       0.0000 0      +0.0000
1373       0.0000 0      +0.0000
1374       0.0000 0      +0.0000
1375       0.0000 0      +0.0000
1376       0.0000 0      +0.0000
1377       0.0000 0      +0.0000
1378       0.0000 0      +0.0000
1379       0.0000 0      +0.0000
1380       0.0000 0      +0.0000
1381       0.0000 0      +0.0000
1382       0.0000 0      +0.0000
1383       0.0000 0      +0.0000
1384       0.0000 0      +0.0000
1385       0.0000 0      +0.0000
1386       0.0000 0      +0.0000
1387       0.0000 0      +0.0000
1388       0.0000 0      +0.0000
1389       0.1650 1      +0.0000
1390       0.4072 0      +0.0000
1391       1.8468 0      +0.0000
1392       0.2028 1      +0.0000
1393       1.3484 1      +0.0000
1394       0.0377 1      +0.0000
1395       0.3630 1      +0.0000
1396       0.2276 1      +0.0000
1397       0.1684 1      +0.0000
1398       0.0000 0      +0.0000
1399       0.0000 0      +0.0000
1400       0.0000 0      +0.0000
1401       0.0000 0      +0.0000
1402       0.0000 0      +0.0000
1403       0.0000 0      +0.0000
1404       0.0000 0      +0.0000
1405       0.0000 0      +0.0000
1406       0.0000 0      +0.0000
1407       0.0000 0      +0.0000
1408       0.0000 0      +0.0000
1409       0.0000 0      +0.0000
1410       0.1488 1      +0.0000
1411       0.4912 0      +0.0000
1412       1.9890 0      +0.0000
1413       2.1713 0      +0.0000
1414       0.1818 0      +0.0000
1415       3.6931 1      +0.0000
1416       1.3331 1      +0.0000
1417       0.1526 1      +0.0000
1418       0.2084 1      +0.0000
1419       0.2820 1      +0.0000
1420       0.1425 1      +0.0000
1421       0.0000 0      +0.0000
1422       0.0000 0      +0.0000
1423       0.0000 0      +0.0000
1424       0.0000 0      +0.0000
1425       0.0000 0      +0.0000
1426       0.0000 0      +0.0000
1427       0.0000 0      +0.0000
1428       0.0000 0      +0.0000
1429       0.2021 0      +0.0000
1430       0.8274 1      +0.0000
1431       2.4305 0      +0.0000
1432       1.0403 0      +0.0000
1433       0.0000 0      +0.0000
1434       0.1566 1      +0.0000
1435       0.8953 1      +0.0000
1436       1.3327 1      +0.0000
1437       0.7530 1      +0.0000
1438       0.7369 1      +0.0000
1439       1.4130 1      +0.0000
1440       2.0778 1      +0.0000
1441       3.0036 1      +0.0000
1442       3.3918 1      +0.0000
1443       4.6094 1      +0.0000
1444       2.9874 1      +0.0000
1445       2.2864 1      +0.0000
1446       0.8412 1      +0.0000
1447       0.1505 1      +0.0000
1448       0.0000 0      +0.0000
1449       1.1546 1      +0.0000
1450       2.7987 1      +0.0000
1451       5.2931 1      +0.0000
1452       3.2397 1      +0.0000
1453       1.6024 1      +0.0000
1454       2.1952 1      +0.0000
1455       3.3883 1      +0.0000
1456       3.4739 1      +0.0000
1457       3.0953 1      +0.0000
1458       2.6125 1      +0.0000
1459       2.0442 1      +0.0000
1460       1.8064 0      +0.0000
1461       1.9826 1      +0.0000
1462       1.6791 1      +0.0000
1463       1.0946 1      +0.0000
1464       0.8153 1      +0.0000
1465       0.5026 1      +0.0000
1466       0.8207 1      +0.0000
1467       0.3728 1      +0.0000
1468       0.3395 1      +0.0000
1469       0.3214 1      +0.0000
1470       0.3121 1      +0.0000
1471       0.3975 1      +0.0000
1472       0.0000 0      +0.0000
1473       0.0000 0      +0.0000
1474       0.0000 0      +0.0000
1475       0.0000 0      +0.0000
1476       0.0000 0      +0.0000
1477       0.0000 0      +0.0000
1478       0.0000 0      +0.0000
1479       0.0000 0      +0.0000
1480       0.0000 0      +0.0000
1481       0.0000 0      +0.0000
1482       0.0000 0      +0.0000
1483       0.0000 0      +0.0000
1484       0.0000 0      +0.0000
1485       0.0000 0      +0.0000
1486       0.0000 0      +0.0000
1487       0.0000 0      +0.0000
1488       0.0000 0      +0.0000
1489       0.0000 0      +0.0000
1490       0.0000 0      +0.0000
1491       0.0000 0      +0.0000
1492       0.0000 0      +0.0000
1493       0.0000 0      +0.0000
1494       0.0000 0      +0.0000
1495       0.0000 0      +0.0000
1496       0.0000 0      +0.0000
1497       0.0000 0      +0.0000
1498       0.0000 0      +0.0000
1499       0.0000 0      +0.0000
1500       1.1406 1      +0.0000
1501       0.9958 1      +0.0000
1502       0.7982 1      +0.0000
1503       0.9563 1      +0.0000
1504       3.0465 1      +0.0000
1505       0.8251 1      +0.0000
1506       0.1587 1      +0.0000
1507       1.0710 1      +0.0000
1508       2.3956 1      +0.0000
1509       2.9029 1      +0.0000
1510       0.5249 1      +0.0000
1511       0.2359 1      +0.0000
1512       0.3088 1      +0.0000
1513       0.0000 0      +0.0000
1514       0.0000 0      +0.0000
1515       0.0000 0      +0.0000
1516       0.0000 0      +0.0000
1517       0.0000 0      +0.0000
1518       0.0000 0      +0.0000
1519       0.0000 0      +0.0000
1520       0.0000 0      +0.0000
1521       0.0000 0      +0.0000
1522       0.0000 0      +0.0000
1523       0.0000 0      +0.0000
1524       0.0000 0      +0.0000
1525       0.0000 0      +0.0000
1526       0.0000 0      +0.0000
1527       0.0000 0      +0.0000
1528       0.0000 0      +0.0000
1529       0.0000 0      +0.0000
1530       0.0000 0      +0.0000
1531       0.0000 0      +0.0000
1532       0.0000 0      +0.0000
1533       0.0000 0      +0.0000
1534       0.0000 0      +0.0000
1535       0.0000 0      +0.0000
1536       0.0000 0      +0.0000
1537       0.0000 0      +0.0000
1538       0.0000 0      +0.0000
1539       0.0000 0      +0.0000
1540       0.0000 0      +0.0000
1541       0.0000 0      +0.0000
1542       0.0000 0      +0.0000
1543       0.0000 0      +0.0000
1544       0.0000 0      +0.0000
1545       0.1638 1      +0.0000
1546       0.2127 1      +0.0000
1547       0.0000 0      +0.0000
1548       0.0000 0      +0.0000
1549       0.0000 0      +0.0000
1550       0.3406 1      +0.0000
1551       0.3712 1      +0.0000
1552       0.2365 1      +0.0000
1553       0.1015 1      +0.0000
1554       0.0000 0      +0.0000
1555       0.0000 0      +0.0000
1556       0.0000 0      +0.0000
1557       0.0000 0      +0.0000
1558       0.0000 0      +0.0000
1559       0.0000 0      +0.0000
1560       0.0000 0      +0.0000
1561       0.0000 0      +0.0000
1562       0.0000 0      +0.0000
1563       0.0000 0      +0.0000
1564       0.0000 0      +0.0000
1565       0.0000 0      +0.0000
1566       0.0000 0      +0.0000
1567       0.0000 0      +0.0000
1568       0.0000 0      +0.0000
1569       0.0000 0      +0.0000
1570       0.0000 0      +0.0000
1571       0.0000 0      +0.0000
1572       0.0000 0      +0.0000
1573       0.0000 0      +0.0000
1574       0.0000 0      +0.0000
1575       0.0000 0      +0.0000
1576       0.0000 0      +0.0000
1577       0.1139 1      +0.0000
1578       0.2549 1      +0.0000
1579       0.2634 0      +0.0000
1580       0.1671 1      +0.0000
1581       0.2227 1      +0.0000
1582       0.3707 1      +0.0000
1583       0.4462 1      +0.0000
1584       0.2926 1      +0.0000
1585       0.2052 1      +0.0000
1586       0.2181 1      +0.0000
1587       0.1626 1      +0.0000
1588       0.0000 0      +0.0000
1589       0.1384 0      +0.0000
1590       0.2719 1      +0.0000
1591       0.3347 1      +0.0000
1592       0.3508 1      +0.0000
1593       0.4200 1      +0.0000
1594       0.7446 1      +0.0000
1595       0.8152 1      +0.0000
1596       0.8581 1      +0.0000
1597       0.5677 1      +0.0000
1598       0.3512 1      +0.0000
1599       0.4965 1      +0.0000
1600       0.3224 1      +0.0000
1601       0.2748 1      +0.0000
1602       0.2347 1      +0.0000
1603       0.3186 1      +0.0000
1604       0.3248 1      +0.0000
1605       0.3549 1      +0.0000
1606       0.4359 1      +0.0000
1607       0.7734 1      +0.0000
1608       1.0544 1      +0.0000
1609       3.3677 1      +0.0000
1610       5.2142 1      +0.0000
1611      10.8278 1      +0.0000
1612       9.9087 1      +0.0000
1613       8.7370 1      +0.0000
1614       6.1628 1      +0.0000
1615       4.4405 1      +0.0000
1616       0.0000 0      +0.0000
1617       0.0000 0      +0.0000
1618       0.3839 1      +0.0000
1619       3.0831 1      +0.0000
1620       7.1615 1      +0.0000
1621       6.2741 1      +0.0000
1622       0.0000 0      +0.0000
1623       0.0000 0      +0.0000
1624       0.0000 0      +0.0000
1625       7.8792 1      +0.0000
1626       4.9723 0      +0.0000
1627       0.0000 0      +0.0000
1628       9.1030 1      +0.0000
1629       4.1767 1      +0.0000
1630       0.4125 1      +0.0000
1631       0.2031 1      +0.0000
1632       0.1275 0      +0.0000
1633       0.0760 0      +0.0000
1634       0.0720 0      +0.0000
1635       0.0000 0      +0.0000
1636       0.0000 0      +0.0000
1637       0.0000 0      +0.0000
1638       0.0000 0      +0.0000
1639       0.0000 0      +0.0000
1640       0.0000 0      +0.0000
1641       0.0000 0      +0.0000
1642       0.0000 0      +0.0000
1643       0.0000 0      +0.0000
1644       0.0000 0      +0.0000
1645       0.0000 0      +0.0000
1646       0.0000 0      +0.0000
1647       0.0000 0      +0.0000
1648       0.0000 0      +0.0000
1649       0.0000 0      +0.0000
1650       0.0000 0      +0.0000
1651       0.0000 0      +0.0000
1652       0.0000 0      +0.0000
1653       0.0000 0      +0.0000
1654       0.0000 0      +0.0000
1655       0.0000 0      +0.0000
1656       0.0000 0      +0.0000
1657       0.0000 0      +0.0000
1658       0.0000 0      +0.0000
1659       0.0000 0      +0.0000
1660       0.0000 0      +0.0000
1661       0.0000 0      +0.0000
1662       0.0000 0      +0.0000
1663       0.0000 0      +0.0000
1664       0.0000 0      +0.0000
1665       0.0000 0      +0.0000
1666       0.0000 0      +0.0000
1667       0.0000 0      +0.0000
1668       0.0000 0      +0.0000
1669       0.0000 0      +0.0000
1670       0.4775 0      +0.0000
1671       0.4195 0      +0.0000
1672       0.6414 0      +0.0000
1673       2.7747 0      +0.0000
1674       5.6420 0      +0.0000
1675       0.9443 1      +0.0000
1676       4.5026 1      +0.0000
1677      10.7454 0      +0.0000
1678       1.4562 0      +0.0000
1679       0.1672 0      +0.0000
1680       0.0000 0      +0.0000
1681       0.0000 0      +0.0000
1682       0.0000 0      +0.0000
1683       0.0000 0      +0.0000
1684       0.0000 0      +0.0000
1685       0.0000 0      +0.0000
1686       0.0000 0      +0.0000
1687       0.0000 0      +0.0000
1688       0.0000 0      +0.0000
1689       0.0000 0      +0.0000
1690       0.0000 0      +0.0000
1691       0.0000 0      +0.0000
1692       0.0000 0      +0.0000
1693       0.0000 0      +0.0000
1694       0.0000 0      +0.0000
1695       0.0000 0      +0.0000
1696       0.0000 0      +0.0000
1697       0.0000 0      +0.0000
1698       0.0000 0      +0.0000
1699       0.0000 0      +0.0000
1700       0.0000 0      +0.0000
1701       0.0000 0      +0.0000
1702       0.0000 0      +0.0000
1703       0.0000 0      +0.0000
1704       0.0000 0      +0.0000
1705       0.0000 0      +0.0000
1706       0.0000 0      +0.0000
1707       0.0000 0      +0.0000
1708       0.0000 0      +0.0000
1709       0.0000 0      +0.0000
1710       0.0000 0      +0.0000
1711       0.0000 0      +0.0000
1712       0.0000 0      +0.0000
1713       0.0000 0      +0.0000
1714       0.0000 0      +0.0000
1715       0.0000 0      +0.0000
1716       0.0000 0      +0.0000
1717       0.0000 0      +0.0000
1718       0.0000 0      +0.0000
1719       0.0000 0      +0.0000
1720       0.0000 0      +0.0000
1721       0.0000 0      +0.0000
1722       0.0000 0      +0.0000
1723       0.0000 0      +0.0000
1724       0.0000 0      +0.0000
1725       0.0000 0      +0.0000
1726       0.0000 0      +0.0000
1727       0.0000 0      +0.0000
1728       0.0000 0      +0.0000
1729       0.0000 0      +0.0000
1730       0.0000 0      +0.0000
1731       0.0000 0      +0.0000
1732       0.0000 0      +0.0000
1733       0.0000 0      +0.0000
1734       0.5928 0      +0.0000
1735       0.3689 0      +0.0000
1736       0.0697 0      +0.0000
1737       0.0000 0      +0.0000
1738       0.0000 0      +0.0000
1739       0.0000 0      +0.0000
1740       0.0000 0      +0.0000
1741       0.0000 0      +0.0000
1742       0.0000 0      +0.0000
1743       0.0000 0      +0.0000
1744       0.0000 0      +0.0000
1745       0.0000 0      +0.0000
1746       0.0000 0      +0.0000
1747       0.0000 0      +0.0000
1748       0.0000 0      +0.0000
1749       0.0000 0      +0.0000
1750       0.0000 0      +0.0000
